	filename	is_atleast_one_mobile_tower_detected	precision (greater than threshold)	recall	result_scores_class_1	result_tp_fp_labels_class_1
293	/media/ssd1/cell_data/v5/2275	1	1.0	1.0	0.9999932050704956 - 4.794409323949367e-05 - 1.8226168322144076e-05 - 5.383030384109588e-06 - 1.120664364862023e-06 - 4.814756948690047e-07 - 2.683327693375759e-07 - 7.237669308324257e-08 - 7.011096414544227e-08 - 3.8174409411340093e-08 - 2.177253932700296e-08 - 1.9212842872207148e-08 - 1.559691753527659e-08 - 3.0621198909841496e-09 - 1.938920801691779e-09 - 1.007684713449919e-09 - 9.64040625106577e-10 - 5.697324279019256e-10 - 4.448384438582309e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
294	/media/ssd1/cell_data/v5/1076	1		1.0	0.37447497248649597 - 0.0032535474747419357 - 0.00011613874812610447 - 3.472516982583329e-05 - 3.0467836040770635e-05 - 9.8326354418532e-06 - 5.221554602030665e-06 - 4.690762125392212e-06 - 2.0808079170819838e-06 - 1.689541250016191e-06 - 1.3790386219625361e-06 - 8.714188766134612e-07 - 8.316469575220253e-07 - 3.23090944220894e-07 - 1.7016110120948724e-07 - 5.7151684274003856e-08 - 6.337593227989657e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
295	/media/ssd1/cell_data/v5/2544	1	1.0	1.0	0.9775596857070923 - 2.4374498934776057e-06 - 5.148866648596595e-07 - 4.2836651914512913e-07 - 4.2319905446674966e-07 - 3.7211344761090004e-07 - 3.704478785948595e-07 - 2.231026030585781e-07 - 1.5686457288666134e-07 - 1.291753477516977e-07 - 5.367498445707497e-09 - 4.455417368376402e-09 - 3.052451402751899e-09 - 1.609428035287408e-09 - 1.0600442745811733e-09 - 8.685641650352238e-10 - 7.571591131849686e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
296	/media/ssd1/cell_data/v5/98	1	1.0	1.0	0.9999997615814209 - 0.0006000071880407631 - 0.00043255643686279655 - 5.006015635444783e-05 - 2.0402021618792787e-05 - 1.2115571735193953e-05 - 7.637995622644667e-06 - 4.1065223399527895e-07 - 2.6056088131554134e-07 - 2.3427735129644134e-07 - 1.2073374477949983e-07 - 6.743096747641175e-08 - 2.819914612928187e-08 - 2.3546759209125412e-08 - 2.2713734892931825e-08 - 1.4385912905368059e-08 - 1.3069947790711467e-08 - 1.0591838517370888e-08 - 6.524247808670225e-09 - 5.572199146541834e-09 - 5.129856095464902e-09 - 5.091906452037165e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
297	/media/ssd1/cell_data/v5/1834	0		0.0	0.001149640535004437 - 3.255577394156717e-05 - 4.948537480231607e-06 - 2.5023082343977876e-06 - 2.0143354504398303e-06 - 1.375281158288999e-06 - 4.5761086653328675e-07 - 2.2819629919013096e-07 - 1.9259960026829503e-07 - 1.06788213827258e-08 - 1.1482444994825869e-09 - 7.695551418329671e-10 - 1.2919217085016754e-10 - 1.0300314767786034e-10	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
298	/media/ssd1/cell_data/v5/3380	1	1.0	1.0	0.9999998807907104 - 0.9999997615814209 - 2.9353497666306794e-05 - 2.1901838408666663e-05 - 1.2811600527129485e-06 - 1.2276134384592297e-06 - 1.9985061783245328e-07 - 1.9219720570617937e-07 - 1.4295953576493048e-07 - 3.826392358519115e-08 - 3.1176899284446336e-08 - 1.1169407621025584e-08 - 1.1150058654152417e-08 - 2.5835451555877853e-09 - 2.1943962202897183e-09 - 2.1061923316523234e-09 - 1.439147689907827e-09	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
299	/media/ssd1/cell_data/v5/3176	1	1.0	1.0	0.999752938747406 - 0.00026789854746311903 - 7.76807137299329e-05 - 1.0269357517245226e-05 - 9.8656209956971e-07 - 6.290798637564876e-07 - 5.570066363702608e-08 - 2.4264020126452124e-08 - 2.3223167389119226e-08 - 1.8403477852757533e-08 - 1.7788542194807633e-08 - 1.736699317689272e-08 - 1.3320258673843455e-08 - 1.0581176823620808e-08 - 9.279158774688767e-09 - 8.728543221536711e-09 - 5.2291881935673246e-09 - 4.56838789020253e-09 - 1.844926322824847e-09 - 1.427093110351052e-09 - 1.0488100388172938e-09 - 1.0474640599333895e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
300	/media/ssd1/cell_data/v5/2996	1		1.0	0.28659993410110474 - 1.619842259970028e-05 - 2.9281618481036276e-06 - 2.5424849354749313e-06 - 1.748623844832764e-06 - 7.391477083729114e-07 - 4.927426857648243e-07 - 3.875461231928057e-07 - 2.6661174956643663e-07 - 2.3530557768935978e-07 - 2.2905732066647033e-07 - 2.1678191330920527e-07 - 1.574430825712625e-07 - 1.1204939198705688e-07 - 4.150262711277719e-08 - 3.050671892879109e-08 - 1.1948699807362573e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
301	/media/ssd1/cell_data/v5/2326	1	1.0	1.0	0.9795829057693481 - 4.448193431016989e-05 - 6.650253908446757e-06 - 1.1335564522596542e-06 - 3.1645828357795835e-07 - 2.794152180740639e-07 - 2.6366220140516816e-07 - 1.2837415397370933e-07 - 6.235084981653927e-08 - 6.082105130644777e-08 - 5.283066073502596e-08 - 4.8156660881204516e-08 - 4.470469505690744e-08 - 3.839911144609687e-08 - 3.3581020630890634e-08 - 2.854390679374319e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
302	/media/ssd1/cell_data/v5/2517	1	1.0	1.0	0.9999974966049194 - 0.0041044969111680984 - 6.449165994126815e-06 - 2.174821247535874e-06 - 1.8370603811490582e-06 - 5.236347533355001e-07 - 2.812261357121315e-07 - 1.0499498870331081e-07 - 8.824802222306971e-08 - 7.065990814680845e-08 - 5.5568442292042164e-08 - 1.7082522063560646e-08 - 1.0453415910660624e-08 - 1.0025551056003223e-08 - 3.9735761347969856e-09 - 3.774288437341511e-09 - 3.155564032297775e-09 - 2.719031444442521e-09 - 1.6776120492778546e-09 - 1.3988421532218354e-09 - 1.3727414760467127e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
303	/media/ssd1/cell_data/v5/2471	1	1.0	1.0	0.9827074408531189 - 3.3856649679364637e-06 - 2.9859372716600774e-06 - 7.101199344106135e-07 - 7.088276561262319e-07 - 6.56636473195249e-07 - 3.543313482623489e-07 - 1.726560441284164e-07 - 1.66816249702606e-07 - 1.0809341688400309e-07 - 7.108260291488477e-08 - 3.6925314361724304e-08 - 2.1909094982675015e-08 - 1.6336327846033782e-08 - 1.6215569331734514e-08 - 1.1266267918585982e-08 - 1.1227398566404645e-08 - 2.7660465029555326e-09 - 1.8366700521577073e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
304	/media/ssd1/cell_data/v5/1186	1	1.0	1.0	1.0 - 0.2322123944759369 - 0.0003159253974445164 - 0.00011162562441313639 - 9.470109216636047e-05 - 9.313385089626536e-05 - 5.4517331591341645e-05 - 3.940745500585763e-06 - 1.617430484657234e-06 - 1.558819576530368e-06 - 1.1340063110765186e-06 - 1.5416244991683925e-07 - 3.1678013101554825e-08 - 2.4807606635590673e-08 - 2.1283966589180636e-08 - 1.5136150111061397e-08 - 1.3237640317242949e-08 - 1.6178357264973187e-10	1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
305	/media/ssd1/cell_data/v5/603	1	1.0	1.0	0.9999415874481201 - 1.5997575246728957e-05 - 1.0443925930303521e-05 - 8.735356686884188e-07 - 5.749751039729745e-07 - 2.44876105170988e-07 - 1.6905325139759952e-07 - 1.1661565224585502e-07 - 1.1085514017850073e-07 - 4.299717204503395e-08 - 3.011785665307798e-08 - 2.2233153984529963e-08 - 1.6443742367755476e-08 - 3.9536787177496535e-09 - 3.0855182853173346e-09 - 1.4226523292748539e-09 - 7.696549508828809e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
306	/media/ssd1/cell_data/v5/2491	1	1.0	1.0	0.9999960660934448 - 1.5319632439059205e-05 - 2.4484904770361027e-06 - 1.2699708804575494e-06 - 1.1375157100701472e-06 - 7.852488010939851e-07 - 6.080545063014142e-07 - 2.3118035130664794e-07 - 1.8996475148469472e-07 - 1.8276399771366414e-07 - 3.07964036494468e-08 - 2.6263096586376378e-08 - 1.5036189182637827e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
307	/media/ssd1/cell_data/v5/71	0	0.0	1.0	0.9954274892807007 - 0.008182665333151817 - 0.006728665437549353 - 0.0011342354118824005 - 0.0005713701248168945 - 0.0001953303872141987 - 5.0518865464255214e-05 - 2.0098730601603165e-05 - 1.393853199260775e-05 - 2.7222195058129728e-06 - 1.17298657187348e-06 - 2.248578212515895e-09	0.0 - 0.0 - 0.0 - 0.0 - 1.0 - 0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
308	/media/ssd1/cell_data/v5/2216	1	1.0	1.0	0.9999819993972778 - 8.415863703703508e-05 - 5.508591129910201e-05 - 5.3717678383691236e-05 - 2.3673903342569247e-05 - 2.2520109268953092e-05 - 1.1421995623095427e-05 - 3.7080346828588517e-06 - 4.3941074068243324e-07 - 2.123205149473506e-07 - 8.705635679007173e-08 - 7.203856711157641e-08 - 6.72974778126445e-08 - 4.169670830833638e-08 - 1.2087034484409287e-08 - 9.415797919132274e-09 - 8.33859292725947e-09 - 4.095779271295896e-09 - 3.3641329721945112e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
309	/media/ssd1/cell_data/v5/2028	1	1.0	1.0	0.9999995231628418 - 0.00015336001524701715 - 5.270875135465758e-06 - 9.520231856186001e-07 - 8.919351444092172e-07 - 2.7740051677938027e-07 - 2.4684894128768065e-07 - 1.2166698581950186e-07 - 7.72928885339752e-08 - 4.996852709382438e-08 - 4.4573237545364464e-08 - 4.293611866046376e-08 - 2.1785250936545708e-08 - 1.0548753870409655e-08 - 7.358867737394803e-09 - 5.5518944996890696e-09 - 4.4953489819477e-09 - 3.2134286342966334e-09 - 2.7486490861150514e-09 - 1.4862138186799712e-09 - 1.1979546243878758e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
310	/media/ssd1/cell_data/v5/4027	1	1.0	1.0	1.0 - 0.0001898534974316135 - 0.00014753203140571713 - 8.453038026345894e-05 - 3.8940652302699164e-05 - 3.0434033760684542e-05 - 2.729103016463341e-06 - 9.356825785289402e-07 - 6.550691296069999e-07 - 1.7899021997891396e-07 - 1.725394405127645e-08 - 5.624703369733197e-09 - 5.2765480873517845e-09 - 4.930202024411301e-09 - 4.426659927503351e-09 - 3.975706430736636e-09 - 1.9038790544101403e-09 - 8.583386779115187e-10 - 3.8784772615763075e-10 - 2.8211546987400027e-10 - 1.0058177207783459e-10 - 5.868245125939531e-12 - 3.843522722313253e-12	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
311	/media/ssd1/cell_data/v5/158	1		1.0	0.0027324215043336153 - 7.12725959601812e-05 - 2.7856782253365964e-05 - 7.356961191362643e-07 - 5.574800638896704e-07 - 3.441654428115726e-07 - 3.3424052503505663e-07 - 3.052561226013495e-07 - 1.6035158978411346e-07 - 1.3672188003965857e-07 - 7.673718727119194e-08 - 6.217959480636637e-08 - 5.9455786072248884e-08 - 4.0113103949579454e-08 - 3.585326169286418e-08 - 2.2927187259824677e-08 - 1.3686636712861855e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
312	/media/ssd1/cell_data/v5/4043	1	1.0	1.0	0.9999902248382568 - 0.003497123019769788 - 5.5588076065760106e-05 - 1.4716511032020207e-05 - 1.5024843378341757e-06 - 1.0844473763427231e-06 - 6.925351385689282e-07 - 5.35532194589905e-07 - 7.001474955359299e-08 - 4.1197960598537975e-08 - 2.5683208448867845e-08 - 2.0236607056745015e-08 - 9.759668628817053e-09 - 9.086468466534825e-09 - 7.159582260385378e-09 - 5.8558882187753625e-09 - 4.0890197894327684e-09 - 3.6309719675386987e-09 - 2.2395896248639247e-09 - 1.9347645707767924e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
313	/media/ssd1/cell_data/v5/1740	1	1.0	1.0	0.9999077320098877 - 9.126873919740319e-05 - 4.43871904280968e-05 - 3.122516136500053e-05 - 2.7835139917442575e-05 - 8.643867772661906e-07 - 1.8350624486629386e-07 - 1.6782728096131905e-07 - 9.686973356792805e-08 - 6.313372580279974e-08 - 3.0433955799935575e-08 - 2.830535628106645e-08 - 1.1881973627225761e-08 - 1.0817876372470892e-08 - 1.024296114593426e-08 - 2.9340920804088455e-09 - 1.4697900674320863e-09 - 1.0980937270588242e-09 - 1.054691778357153e-09 - 6.074286074131408e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
314	/media/ssd1/cell_data/v5/434	1		1.0	0.021439045667648315 - 9.114488784689456e-05 - 1.0434656360303052e-05 - 5.785873781860573e-06 - 4.925885832562926e-07 - 3.051690953270736e-07 - 2.9109779120517487e-07 - 1.6694212945367326e-07 - 8.025562436841938e-08 - 5.577486916763519e-08 - 5.449635409604525e-08 - 2.1237857694700324e-08 - 6.31571905884698e-09 - 6.1701919129575344e-09 - 4.1885281909515015e-09 - 2.805926158089278e-09 - 6.707431277064302e-10 - 6.2929295108205e-10 - 5.031881022965479e-10 - 4.728367142270429e-10 - 3.0533173211999554e-10 - 1.7442398914102597e-10 - 1.5153496513153897e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
315	/media/ssd1/cell_data/v5/3467	0	0.0	1.0	0.9814512133598328 - 5.01221620652359e-05 - 1.4167090739647392e-05 - 1.1604911378526594e-06 - 1.150519040038489e-07 - 4.855009549942224e-08 - 1.796146342769589e-08 - 9.005548307072786e-09 - 8.859439404318437e-09 - 6.895357174130368e-09 - 5.79038106351959e-09 - 3.897560496568531e-09 - 1.27869648203216e-09 - 2.9332961060113405e-10 - 2.4234751358487294e-11 - 2.2173153937932177e-11	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
316	/media/ssd1/cell_data/v5/1167	1	1.0	1.0	1.0 - 0.9998929500579834 - 0.9495640993118286 - 0.7120450735092163 - 2.2534826712217182e-05 - 2.6274003630533116e-06 - 5.68020141145098e-07 - 5.798142410640139e-08	1.0 - 1.0 - 1.0 - 1.0 - 0.0 - 0.0 - 0.0 - 0.0
317	/media/ssd1/cell_data/v5/2328	1	1.0	1.0	1.0 - 1.547731699247379e-05 - 1.6007639942472451e-06 - 3.1383007126351004e-07 - 2.2239606778384768e-07 - 1.8759337194751424e-07 - 1.2674117044753075e-07 - 1.074715427762385e-07 - 9.824087499055167e-08 - 6.732892643412924e-08 - 2.421418088260907e-08 - 2.399785259399323e-08 - 2.177636204692135e-08 - 1.4688939842244508e-08 - 1.3770376838806442e-08	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
318	/media/ssd1/cell_data/v5/3075	1	1.0	1.0	0.970054566860199 - 1.0298703273292631e-05 - 1.1204334668946103e-06 - 7.53739755054994e-07 - 3.147394238567358e-07 - 1.251850534345067e-07 - 7.343699337525322e-08 - 3.3054845971491886e-08 - 1.936729887574984e-08 - 1.1055547588512127e-08 - 9.595941818929532e-09 - 3.834287998216723e-09 - 2.4047095426027454e-09 - 2.086882222585018e-09 - 1.9493666680858723e-09 - 1.6850648654198608e-09 - 1.4531155168029386e-09 - 1.1747683936746967e-09 - 7.832409165686727e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
319	/media/ssd1/cell_data/v5/1607	1	1.0	1.0	0.9999964237213135 - 0.4907342195510864 - 0.000538600783329457 - 0.0002917347592301667 - 0.00016965273243840784 - 1.0628908057697117e-05 - 6.281677997321822e-06 - 8.027052444958827e-07 - 2.4335953696663637e-08 - 4.98808017113106e-09 - 2.5193402919398977e-09 - 1.6804974078965529e-09 - 5.527354268730633e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
320	/media/ssd1/cell_data/v5/2529	1	1.0	1.0	0.9991432428359985 - 8.539779082639143e-05 - 5.8499423175817356e-05 - 1.039197468344355e-05 - 1.3564022083301097e-06 - 9.069102588910027e-07 - 7.903176992840599e-07 - 4.652353595702152e-07 - 4.319519177897746e-07 - 1.0888096113603751e-07 - 9.7836036161425e-08 - 5.852038853504382e-08 - 5.44156542048313e-08 - 4.137269371540242e-08 - 3.230336176329729e-08 - 3.073308718626322e-08 - 2.9736893836229683e-08 - 1.9498658687666648e-08 - 1.5129309360872867e-08 - 1.1206774175320788e-08 - 8.397408990390431e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
321	/media/ssd1/cell_data/v5/934	1	1.0	1.0	0.9624817371368408 - 2.2333462766255252e-05 - 1.899633753055241e-05 - 1.2225275895616505e-05 - 3.8062592011556262e-06 - 1.2983603028260404e-06 - 2.3283469374746346e-07 - 6.342363434441722e-08 - 4.9590635597951405e-08 - 4.813453102769927e-08 - 3.0146303231504135e-08 - 1.1843554581503213e-08 - 8.485236513422478e-09 - 8.201740619995235e-09 - 6.006361630284118e-09 - 5.595032437355485e-09 - 5.339907183099513e-09 - 3.799707215534909e-09 - 2.7285649295549774e-09 - 1.9416184215970134e-09 - 1.9198582723589652e-09 - 1.4901819778145864e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
322	/media/ssd1/cell_data/v5/2058	1		1.0	0.0015935578849166632 - 0.0007050674757920206 - 0.0002411484019830823 - 8.521531708538532e-05 - 3.4488868550397456e-05 - 1.5833895304240286e-05 - 1.7327805608147173e-06 - 1.3731423678109422e-06 - 1.1704126734457532e-07 - 8.15553917732359e-08 - 5.7191702040881864e-08 - 4.098016503917279e-08 - 3.491700084623517e-08 - 2.9150330149718684e-08 - 2.4711646062769432e-08 - 2.3917932523431773e-08 - 1.9652524940738658e-08 - 1.5651812290684575e-08 - 1.427137519272037e-08 - 1.2518905911917955e-08 - 9.675041212631186e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
323	/media/ssd1/cell_data/v5/1003	1	1.0	1.0	1.0 - 4.947296474711038e-06 - 9.675189858171507e-07 - 7.796243295388194e-08 - 4.812691045685824e-08 - 4.370877704218401e-08 - 3.3785447328682494e-08 - 2.3607828580907153e-08 - 1.6159500404455684e-08 - 1.4259510905390016e-08 - 1.4227996558702216e-08 - 7.598258022767368e-09 - 4.843168532886466e-09 - 4.272459275256324e-09 - 2.5024491367986457e-09 - 2.034934665218202e-09 - 2.0303789760589552e-09 - 4.761863126034882e-10 - 2.654387820655302e-10 - 8.813687280007088e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
324	/media/ssd1/cell_data/v5/3582	1	1.0	1.0	0.9999978542327881 - 1.0480593118700199e-05 - 8.726242413104046e-06 - 6.273619419516763e-06 - 6.173880251481023e-07 - 2.1053946852589434e-07 - 2.306825486186881e-08 - 1.6572492711475206e-08 - 1.3793824749086525e-08 - 9.857362925913549e-09 - 6.116806616773829e-09 - 4.344080206664103e-09 - 2.081177175039528e-10 - 3.2726196752541625e-11 - 2.6739093578198592e-11	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
325	/media/ssd1/cell_data/v5/3285	0		0.0	0.0017069894820451736 - 3.454041507211514e-05 - 1.5783523849677294e-05 - 8.008502845768817e-06 - 2.8574686439242214e-06 - 2.0159304767730646e-06 - 1.6758783658588072e-06 - 1.1039311402782914e-06 - 1.0125829703611089e-06 - 3.458500543729315e-07 - 2.877256122246763e-07 - 1.5884900506080157e-07 - 1.4314480267785257e-07 - 8.383329941352713e-08 - 2.180819969055392e-08 - 2.1687160511874026e-08 - 1.7452599365697097e-08 - 1.5771952632803732e-08 - 1.4336197118325344e-08 - 1.3361658446342517e-08	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
326	/media/ssd1/cell_data/v5/367	1	1.0	1.0	1.0 - 0.00021133996779099107 - 3.0200977562344633e-05 - 2.0721619875985198e-05 - 6.219932402018458e-06 - 3.453965007338411e-07 - 7.023865578048571e-08 - 6.49049027856563e-08 - 5.820724524596699e-08 - 5.666918667657228e-08 - 3.420796446107488e-08 - 3.237003554090734e-08 - 3.054264041679744e-08 - 2.4219124483693122e-08 - 1.823137552037224e-08 - 1.3583287383767129e-08 - 1.0487925194979653e-08 - 9.233732889413204e-09 - 2.571191703992781e-09 - 1.704011043379694e-09 - 7.835233017949861e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
327	/media/ssd1/cell_data/v5/874	1	1.0	1.0	0.9476000666618347 - 7.788135553710163e-05 - 4.701224679592997e-05 - 3.4072893413394922e-06 - 1.4683359950140584e-06 - 7.490132816201367e-07 - 2.526244884393236e-07 - 1.938428653147639e-07 - 9.902895214963792e-08 - 5.7616961868234284e-08 - 2.0303298597923458e-08 - 1.520000125765364e-08 - 6.378902295267608e-09 - 2.9156874692404244e-09 - 2.8983992983455664e-09 - 3.030423134653404e-10	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
328	/media/ssd1/cell_data/v5/698	0		0.0	0.00021486825426109135 - 0.0001429524418199435 - 7.03720870660618e-05 - 5.7191020459868014e-05 - 5.198065991862677e-05 - 2.337731530133169e-05 - 1.4545502381224651e-05 - 5.742715984524693e-06 - 2.7348348794475896e-06 - 1.8030890487352735e-06 - 1.0977025795000372e-06 - 4.946169838149217e-07 - 3.855462082924532e-08 - 2.658525133369949e-08 - 2.4156657119078773e-08 - 2.408249777374749e-08 - 1.7851453648631832e-08 - 1.7326463819244964e-08	0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
329	/media/ssd1/cell_data/v5/2763	1	1.0	1.0	0.9997451901435852 - 0.00018130362150259316 - 1.2968384908162989e-05 - 7.519054179283557e-07 - 4.430885951478558e-07 - 1.1132043908901323e-07 - 1.1027646706907035e-07 - 1.0136189132481377e-07 - 5.190120333509185e-08 - 3.840680307121147e-08 - 3.367498280226755e-08 - 2.7014726455831806e-08 - 1.6857535811709567e-08 - 1.4169716067158333e-08 - 7.184588923792035e-09 - 7.1611938601279235e-09 - 5.746656928096172e-09	1.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0 - 0.0
